geoid,state,district,white,white_moe,state_white,state_white_moe,country_white,country_white_moe,ratio_state_white,ratio_state_white_moe,ratio_country_white,ratio_country_white_moe,black,black_moe,state_black,state_black_moe,country_black,country_black_moe,ratio_state_black,ratio_state_black_moe,ratio_country_black,ratio_country_black_moe,native,native_moe,state_native,state_native_moe,country_native,country_native_moe,ratio_state_native,ratio_state_native_moe,ratio_country_native,ratio_country_native_moe,asian,asian_moe,state_asian,state_asian_moe,country_asian,country_asian_moe,ratio_state_asian,ratio_state_asian_moe,ratio_country_asian,ratio_country_asian_moe,islander,islander_moe,state_islander,state_islander_moe,country_islander,country_islander_moe,ratio_state_islander,ratio_state_islander_moe,ratio_country_islander,ratio_country_islander_moe,other,other_moe,state_other,state_other_moe,country_other,country_other_moe,ratio_state_other,ratio_state_other_moe,ratio_country_other,ratio_country_other_moe,two_or_more,two_or_more_moe,state_two_or_more,state_two_or_more_moe,country_two_or_more,country_two_or_more_moe,ratio_state_two_or_more,ratio_state_two_or_more_moe,ratio_country_two_or_more,ratio_country_two_or_more_moe,hispanic,hispanic_moe,state_hispanic,state_hispanic_moe,country_hispanic,country_hispanic_moe,ratio_state_hispanic,ratio_state_hispanic_moe,ratio_country_hispanic,ratio_country_hispanic_moe
50000US1201,Florida,1,73.28,0.15,54.68,0.03,61.12,0.01,1.3401609363569862,0.00695701848371928,1.198952879581152,0.0053007046181976734,13.62,0.38,15.34,0.09,12.29,0.02,0.8878748370273793,0.05996408954240728,1.1082180634662326,0.06544596034127872,0.48,0.16,0.19,0.02,0.66,0.01,2.526315789473684,2.2408963585434174,0.7272727272727272,0.5070034443168772,2.5,0.26,2.67,0.03,5.37,0.01,0.9363295880149813,0.2158249158249158,0.4655493482309125,0.09856849581090829,0.08,0.05,0.05,0.01,0.17,0.0,1.5999999999999999,2.7499999999999996,0.47058823529411764,0.588235294117647,0.1,0.08,0.34,0.04,0.23,0.01,0.29411764705882354,0.5473684210526315,0.43478260869565216,0.7348484848484849,3.57,0.45,1.85,0.09,2.4,0.02,1.9297297297297296,0.6758434864104966,1.4875,0.3998194319049934,6.36,0.01,24.87,0.0,17.76,0.0,0.255729794933655,0.0008041817450743867,0.3581081081081081,0.001126126126126126
50000US1202,Florida,2,76.3,1.38,54.68,0.03,61.12,0.01,1.3953913679590344,0.0520066630957575,1.2483638743455499,0.045565565314756244,12.63,0.78,15.34,0.09,12.29,0.02,0.8233376792698828,0.11135981641044167,1.0276647681041498,0.13027752895354128,0.32,0.1,0.19,0.02,0.66,0.01,1.6842105263157894,1.42296918767507,0.48484848484848486,0.31779563719862225,2.09,0.21,2.67,0.03,5.37,0.01,0.7827715355805243,0.1749158249158249,0.3891992551210428,0.07966209842978415,0.09,0.09,0.05,0.01,0.17,0.0,1.7999999999999998,4.499999999999998,0.5294117647058822,1.0588235294117645,0.09,0.06,0.34,0.04,0.23,0.01,0.2647058823529411,0.4210526315789473,0.3913043478260869,0.5568181818181818,2.1,0.51,1.85,0.09,2.4,0.02,1.135135135135135,0.6633669165885661,0.8750000000000001,0.43961386207375514,6.39,0.44,24.87,0.0,17.76,0.0,0.2569360675512666,0.03538399678327302,0.35979729729729726,0.04954954954954955
50000US1203,Florida,3,68.58,0.4,54.68,0.03,61.12,0.01,1.2542062911485004,0.01600681494022462,1.1220549738219896,0.013456170181486014,14.93,0.61,15.34,0.09,12.29,0.02,0.9732724902216427,0.0909541769811842,1.2148087876322213,0.10322178283503383,0.19,0.05,0.19,0.02,0.66,0.01,1.0,0.7450980392156863,0.28787878787878785,0.1602755453501722,3.5,0.27,2.67,0.03,5.37,0.01,1.3108614232209739,0.2317340067340067,0.6517690875232774,0.10298646174332797,0.13,0.09,0.05,0.01,0.17,0.0,2.6,4.833333333333331,0.7647058823529411,1.0588235294117645,0.44,0.3,0.34,0.04,0.23,0.01,1.2941176470588234,2.0982456140350876,1.9130434782608694,2.7803030303030307,2.64,0.53,1.85,0.09,2.4,0.02,1.427027027027027,0.7135074976569823,1.1,0.4600319466629627,9.59,0.37,24.87,0.0,17.76,0.0,0.3856051467631685,0.02975472456775231,0.5399774774774774,0.041666666666666664
50000US1204,Florida,4,75.57,1.61,54.68,0.03,61.12,0.01,1.3820409656181418,0.060404598613031234,1.2364201570680629,0.053087835242142195,8.62,0.84,15.34,0.09,12.29,0.02,0.5619295958279009,0.11611529594254329,0.7013832384052074,0.1389796462877962,0.16,0.1,0.19,0.02,0.66,0.01,0.8421052631578947,1.2436974789915969,0.24242424242424243,0.31044776119402984,4.56,0.47,2.67,0.03,5.37,0.01,1.7078651685393258,0.39048821548821544,0.8491620111731842,0.17820978749375796,0.12,0.12,0.05,0.01,0.17,0.0,2.4,5.999999999999998,0.7058823529411764,1.4117647058823528,0.19,0.17,0.34,0.04,0.23,0.01,0.5588235294117647,1.1473684210526316,0.8260869565217391,1.5530303030303032,2.58,0.49,1.85,0.09,2.4,0.02,1.3945945945945946,0.6669985941893158,1.0750000000000002,0.426279602750191,8.2,0.64,24.87,0.0,17.76,0.0,0.32971451548049857,0.05146763168476075,0.46171171171171166,0.07207207207207206
50000US1205,Florida,5,39.58,1.19,54.68,0.03,61.12,0.01,0.7238478419897586,0.04432025603519045,0.6475785340314136,0.039151695594530786,47.18,0.78,15.34,0.09,12.29,0.02,3.075619295958279,0.13778906324702786,3.8388934092758342,0.13942719888350194,0.24,0.12,0.19,0.02,0.66,0.01,1.263157894736842,1.5462184873949578,0.3636363636363636,0.3747416762342135,1.98,0.38,2.67,0.03,5.37,0.01,0.7415730337078652,0.3013468013468013,0.3687150837988827,0.14290073794595795,0.07,0.07,0.05,0.01,0.17,0.0,1.4000000000000001,3.4999999999999996,0.411764705882353,0.823529411764706,0.24,0.17,0.34,0.04,0.23,0.01,0.7058823529411764,1.1824561403508773,1.0434782608695652,1.571969696969697,2.76,0.61,1.85,0.09,2.4,0.02,1.4918918918918918,0.8065253045923149,1.15,0.5275366344885061,7.96,0.67,24.87,0.0,17.76,0.0,0.3200643345396059,0.05388017691998391,0.44819819819819817,0.07545045045045046
50000US1206,Florida,6,73.65,0.51,54.68,0.03,61.12,0.01,1.3469275786393564,0.020131967558128586,1.205006544502618,0.017082790556931352,9.74,0.53,15.34,0.09,12.29,0.02,0.6349413298565841,0.07655344602275746,0.7925142392188772,0.08882859728674551,0.31,0.12,0.19,0.02,0.66,0.01,1.631578947368421,1.6246498599439776,0.46969696969696967,0.37795637198622273,1.7,0.13,2.67,0.03,5.37,0.01,0.6367041198501873,0.1117003367003367,0.3165735567970205,0.049596349109471236,0.01,0.01,0.05,0.01,0.17,0.0,0.19999999999999998,0.4999999999999999,0.058823529411764705,0.1176470588235294,0.35,0.22,0.34,0.04,0.23,0.01,1.0294117647058822,1.557894736842105,1.5217391304347825,2.049242424242424,1.66,0.4,1.85,0.09,2.4,0.02,0.8972972972972972,0.5209700093720713,0.6916666666666667,0.34488506146260156,12.59,0.54,24.87,0.0,17.76,0.0,0.5062324085243265,0.04342581423401689,0.7088963963963963,0.06081081081081081
50000US1207,Florida,7,58.11,0.22,54.68,0.03,61.12,0.01,1.0627286027798097,0.009212945643861511,0.9507526178010471,0.0075100632304225794,9.21,0.86,15.34,0.09,12.29,0.02,0.6003911342894395,0.1191742719632821,0.7493897477624086,0.14239057967992047,0.12,0.08,0.19,0.02,0.66,0.01,0.631578947368421,0.9859943977591036,0.1818181818181818,0.24799081515499427,4.22,0.42,2.67,0.03,5.37,0.01,1.5805243445692883,0.3501683501683502,0.7858472998137802,0.15935193918881427,0.03,0.02,0.05,0.01,0.17,0.0,0.6,1.083333333333333,0.1764705882352941,0.2352941176470588,0.48,0.25,0.34,0.04,0.23,0.01,1.4117647058823528,1.8280701754385962,2.0869565217391304,2.359848484848485,2.52,0.48,1.85,0.09,2.4,0.02,1.362162162162162,0.6529990627928772,1.05,0.417528995069102,25.31,1.32,24.87,0.0,17.76,0.0,1.0176919983916364,0.10615199034981905,1.4251126126126124,0.14864864864864866
50000US1208,Florida,8,75.13,0.19,54.68,0.03,61.12,0.01,1.3739941477688369,0.008457201683734398,1.2292212041884816,0.006619509733542529,9.11,0.44,15.34,0.09,12.29,0.02,0.5938722294654498,0.06433709082795916,0.741253051261188,0.07401566566496981,0.16,0.09,0.19,0.02,0.66,0.01,0.8421052631578947,1.1372549019607843,0.24242424242424243,0.28013777267508605,2.24,0.16,2.67,0.03,5.37,0.01,0.8389513108614233,0.13872053872053874,0.4171322160148976,0.06114409365810354,0.02,0.02,0.05,0.01,0.17,0.0,0.39999999999999997,0.9999999999999998,0.11764705882352941,0.2352941176470588,0.2,0.17,0.34,0.04,0.23,0.01,0.5882352941176471,1.1543859649122807,0.8695652173913043,1.556818181818182,2.68,0.43,1.85,0.09,2.4,0.02,1.4486486486486487,0.6072516401124648,1.1166666666666667,0.37697062295992784,10.45,0.21,24.87,0.0,17.76,0.0,0.42018496180136705,0.01688781664656212,0.5884009009009008,0.023648648648648646
50000US1209,Florida,9,42.82,0.83,54.68,0.03,61.12,0.01,0.7831016825164594,0.03121775081888149,0.7005890052356021,0.02738893692598911,12.36,1.07,15.34,0.09,12.29,0.02,0.8057366362451108,0.1489642276595519,1.0056956875508545,0.17739899115289154,0.17,0.09,0.19,0.02,0.66,0.01,0.8947368421052632,1.1484593837535013,0.25757575757575757,0.2805970149253731,3.35,0.55,2.67,0.03,5.37,0.01,1.2546816479400749,0.44023569023569026,0.6238361266294227,0.2071658436442324,0.0,0.0,0.05,0.01,0.17,0.0,0.0,0.0,0.0,0.0,0.36,0.22,0.34,0.04,0.23,0.01,1.0588235294117645,1.5649122807017541,1.5652173913043477,2.0530303030303028,1.92,0.4,1.85,0.09,2.4,0.02,1.0378378378378377,0.534676663542643,0.8,0.34669074241266756,39.02,1.37,24.87,0.0,17.76,0.0,1.5689585846401288,0.110172899075191,2.1970720720720722,0.15427927927927926
50000US1210,Florida,10,37.4,1.09,54.68,0.03,61.12,0.01,0.683979517190929,0.04061886319666384,0.6119109947643979,0.03586777288251753,27.23,1.11,15.34,0.09,12.29,0.02,1.7750977835723598,0.16555443409156106,2.2156224572823437,0.18784629878637774,0.1,0.09,0.19,0.02,0.66,0.01,0.5263157894736842,1.0700280112044818,0.15151515151515152,0.2773823191733639,5.26,0.62,2.67,0.03,5.37,0.01,1.9700374531835205,0.5087542087542087,0.9795158286778398,0.23456139377462132,0.0,0.0,0.05,0.01,0.17,0.0,0.0,0.0,0.0,0.0,0.77,0.65,0.34,0.04,0.23,0.01,2.264705882352941,4.417543859649123,3.3478260869565215,5.954545454545456,2.22,0.38,1.85,0.09,2.4,0.02,1.2,0.5288191190253047,0.9250000000000002,0.33210639627751926,27.02,1.22,24.87,0.0,17.76,0.0,1.0864495375954966,0.09811017289907518,1.5213963963963963,0.13738738738738737
50000US1211,Florida,11,78.82,0.2,54.68,0.03,61.12,0.01,1.4414776883686904,0.008897015503687997,1.2895942408376964,0.006966490448540702,7.83,0.81,15.34,0.09,12.29,0.02,0.5104302477183833,0.11159950277827951,0.6371033360455656,0.13388840448161693,0.16,0.11,0.19,0.02,0.66,0.01,0.8421052631578947,1.350140056022409,0.24242424242424243,0.34075774971297357,0.99,0.16,2.67,0.03,5.37,0.01,0.3707865168539326,0.1281986531986532,0.18435754189944134,0.06027714586916718,0.03,0.05,0.05,0.01,0.17,0.0,0.6,2.333333333333333,0.1764705882352941,0.588235294117647,0.33,0.19,0.34,0.04,0.23,0.01,0.9705882352941176,1.3649122807017544,1.434782608695652,1.7803030303030303,2.02,0.35,1.85,0.09,2.4,0.02,1.0918918918918918,0.4857661668228678,0.8416666666666667,0.3057156746996319,9.82,0.68,24.87,0.0,17.76,0.0,0.3948532368315239,0.05468435866505831,0.5529279279279279,0.07657657657657657
50000US1212,Florida,12,78.06,0.65,54.68,0.03,61.12,0.01,1.4275786393562546,0.025341169265944045,1.2771596858638745,0.021687552833783364,4.52,0.4,15.34,0.09,12.29,0.02,0.29465449804432853,0.05561063714501238,0.36777868185516677,0.06629074896867597,0.28,0.11,0.19,0.02,0.66,0.01,1.473684210526316,1.484593837535014,0.42424242424242425,0.3462686567164178,2.75,0.52,2.67,0.03,5.37,0.01,1.0299625468164795,0.41271043771043775,0.5121042830540037,0.19557648560173113,0.04,0.03,0.05,0.01,0.17,0.0,0.7999999999999999,1.5833333333333328,0.23529411764705882,0.3529411764705882,0.16,0.08,0.34,0.04,0.23,0.01,0.47058823529411764,0.5894736842105263,0.6956521739130435,0.7575757575757576,1.96,0.33,1.85,0.09,2.4,0.02,1.0594594594594593,0.4609301780693533,0.8166666666666667,0.2886311549413154,12.23,0.3,24.87,0.0,17.76,0.0,0.4917571371129875,0.024125452352231604,0.6886261261261261,0.03378378378378378
50000US1213,Florida,13,71.6,0.72,54.68,0.03,61.12,0.01,1.3094367227505486,0.027771884792860236,1.1714659685863873,0.023943543169934117,11.99,0.56,15.34,0.09,12.29,0.02,0.7816166883963495,0.08218607566694645,0.9755899104963386,0.09430648216377117,0.27,0.09,0.19,0.02,0.66,0.01,1.4210526315789473,1.2605042016806722,0.4090909090909091,0.2851894374282434,3.6,0.31,2.67,0.03,5.37,0.01,1.348314606741573,0.2625420875420875,0.6703910614525139,0.11795344837152529,0.09,0.04,0.05,0.01,0.17,0.0,1.7999999999999998,2.4166666666666656,0.5294117647058822,0.4705882352941176,0.51,0.31,0.34,0.04,0.23,0.01,1.5,2.2070175438596493,2.217391304347826,2.8939393939393936,2.1,0.49,1.85,0.09,2.4,0.02,1.135135135135135,0.6416940018744142,0.8750000000000001,0.42294603791929997,9.83,0.31,24.87,0.0,17.76,0.0,0.39525532770406113,0.02492963409730599,0.553490990990991,0.03490990990990991
50000US1214,Florida,14,44.92,1.06,54.68,0.03,61.12,0.01,0.8215069495245062,0.03967247750469372,0.7349476439790577,0.03492635814829012,18.26,0.99,15.34,0.09,12.29,0.02,1.1903520208604956,0.1430468642095981,1.4857607811228644,0.16594270399890895,0.21,0.11,0.19,0.02,0.66,0.01,1.1052631578947367,1.4061624649859943,0.3181818181818182,0.3430539609644087,4.56,0.44,2.67,0.03,5.37,0.01,1.7078651685393258,0.368013468013468,0.8491620111731842,0.16703656438994616,0.1,0.06,0.05,0.01,0.17,0.0,2.0,3.3333333333333326,0.5882352941176471,0.7058823529411764,0.35,0.12,0.34,0.04,0.23,0.01,1.0294117647058822,0.9614035087719297,1.5217391304347825,1.178030303030303,2.55,0.54,1.85,0.09,2.4,0.02,1.3783783783783783,0.7195993439550141,1.0625,0.4677408153343982,29.04,1.21,24.87,0.0,17.76,0.0,1.1676718938480095,0.09730599115400079,1.6351351351351349,0.13626126126126126
50000US1215,Florida,15,58.28,1.16,54.68,0.03,61.12,0.01,1.065837600585223,0.04359822556027347,0.9535340314136126,0.03827013650593954,13.07,1.11,15.34,0.09,12.29,0.02,0.8520208604954368,0.15472265014927278,1.0634662327095201,0.1840963906472101,0.16,0.08,0.19,0.02,0.66,0.01,0.8421052631578947,1.0308123249299719,0.24242424242424243,0.24982778415614235,3.18,0.46,2.67,0.03,5.37,0.01,1.1910112359550562,0.37138047138047137,0.5921787709497207,0.17352826943350166,0.06,0.05,0.05,0.01,0.17,0.0,1.2,2.583333333333333,0.3529411764705882,0.588235294117647,0.28,0.15,0.34,0.04,0.23,0.01,0.823529411764706,1.0912280701754384,1.2173913043478262,1.4128787878787878,2.01,0.48,1.85,0.09,2.4,0.02,1.0864864864864863,0.6261129334582942,0.8374999999999999,0.4139870824362803,22.96,1.73,24.87,0.0,17.76,0.0,0.9232006433453961,0.1391234418978689,1.2927927927927927,0.1948198198198198
50000US1216,Florida,16,70.78,0.62,54.68,0.03,61.12,0.01,1.2944403803950257,0.02409778382331325,1.1580497382198953,0.02066690164558321,7.46,0.55,15.34,0.09,12.29,0.02,0.48631029986962193,0.07741699690830087,0.6069975589910497,0.09147948573823339,0.24,0.09,0.19,0.02,0.66,0.01,1.263157894736842,1.2268907563025209,0.3636363636363636,0.2838117106773823,1.87,0.21,2.67,0.03,5.37,0.01,0.700374531835206,0.17306397306397306,0.34823091247672255,0.07950951561893135,0.03,0.03,0.05,0.01,0.17,0.0,0.6,1.4999999999999996,0.1764705882352941,0.3529411764705882,0.39,0.29,0.34,0.04,0.23,0.01,1.1470588235294117,2.0035087719298246,1.6956521739130435,2.6742424242424243,1.55,0.3,1.85,0.09,2.4,0.02,0.8378378378378378,0.4068064667291471,0.6458333333333334,0.2607819987499132,17.68,0.86,24.87,0.0,17.76,0.0,0.7108966626457579,0.06915963007639726,0.9954954954954954,0.09684684684684684
50000US1217,Florida,17,74.49,0.69,54.68,0.03,61.12,0.01,1.362289685442575,0.026732586341055044,1.21875,0.02297734027476793,7.23,0.64,15.34,0.09,12.29,0.02,0.4713168187744459,0.08897548951903363,0.5882831570382425,0.10606466870183928,0.18,0.08,0.19,0.02,0.66,0.01,0.9473684210526315,1.0532212885154062,0.2727272727272727,0.25074626865671645,1.09,0.2,2.67,0.03,5.37,0.01,0.4082397003745319,0.15900673400673399,0.20297951582867785,0.07524413249736447,0.12,0.11,0.05,0.01,0.17,0.0,2.4,5.583333333333332,0.7058823529411764,1.2941176470588234,0.15,0.08,0.34,0.04,0.23,0.01,0.4411764705882352,0.5824561403508771,0.6521739130434782,0.7537878787878788,1.38,0.33,1.85,0.09,2.4,0.02,0.7459459459459459,0.43035379568884724,0.575,0.28460309743732204,15.35,1.09,24.87,0.0,17.76,0.0,0.6172094893445919,0.08765581021310816,0.8643018018018017,0.12274774774774774
50000US1218,Florida,18,67.68,1.24,54.68,0.03,61.12,0.01,1.2377468910021947,0.04671297699940952,1.1073298429319374,0.04093826347903766,12.12,0.7,15.34,0.09,12.29,0.02,0.7900912646675358,0.10053908183972037,0.9861676159479251,0.11712371982413036,0.16,0.07,0.19,0.02,0.66,0.01,0.8421052631578947,0.9243697478991596,0.24242424242424243,0.21951779563719861,2.19,0.34,2.67,0.03,5.37,0.01,0.8202247191011236,0.27314814814814814,0.4078212290502793,0.12814875436941686,0.04,0.05,0.05,0.01,0.17,0.0,0.7999999999999999,2.4166666666666665,0.23529411764705882,0.588235294117647,0.17,0.12,0.34,0.04,0.23,0.01,0.5,0.8350877192982455,0.7391304347826088,1.1098484848484849,1.53,0.49,1.85,0.09,2.4,0.02,0.827027027027027,0.6116447985004686,0.6375000000000001,0.4189874296826168,16.11,0.97,24.87,0.0,17.76,0.0,0.6477683956574185,0.07800562927221551,0.9070945945945945,0.10923423423423421
50000US1219,Florida,19,69.93,0.33,54.68,0.03,61.12,0.01,1.2788953913679593,0.013473554229127615,1.1441426701570683,0.011172821853456838,7.82,0.54,15.34,0.09,12.29,0.02,0.5097783572359844,0.07638855540091158,0.6362896663954435,0.08994747877600986,0.11,0.08,0.19,0.02,0.66,0.01,0.5789473684210527,0.9747899159663864,0.16666666666666666,0.24753157290470723,1.59,0.2,2.67,0.03,5.37,0.01,0.5955056179775281,0.1632154882154882,0.29608938547486036,0.07559091161293903,0.0,0.0,0.05,0.01,0.17,0.0,0.0,0.0,0.0,0.0,0.18,0.11,0.34,0.04,0.23,0.01,0.5294117647058822,0.7824561403508771,0.7826086956521738,1.0265151515151514,0.93,0.28,1.85,0.09,2.4,0.02,0.5027027027027027,0.3524484536082475,0.3875,0.23980832002222377,19.43,0.81,24.87,0.0,17.76,0.0,0.7812625653397668,0.06513872135102533,1.0940315315315314,0.09121621621621621
50000US1220,Florida,20,18.48,1.15,54.68,0.03,61.12,0.01,0.337966349670812,0.04243377248380925,0.3023560209424084,0.0377298295508768,52.0,1.36,15.34,0.09,12.29,0.02,3.389830508474576,0.21709805254826134,4.231082180634663,0.23508958003544675,0.04,0.02,0.19,0.02,0.66,0.01,0.21052631578947367,0.25770308123249297,0.06060606060606061,0.06245694603903559,2.78,0.54,2.67,0.03,5.37,0.01,1.041198501872659,0.4279461279461279,0.5176908752327746,0.20304610775120682,0.07,0.04,0.05,0.01,0.17,0.0,1.4000000000000001,2.2499999999999996,0.411764705882353,0.4705882352941176,0.43,0.17,0.34,0.04,0.23,0.01,1.2647058823529411,1.3157894736842106,1.8695652173913042,1.643939393939394,2.08,0.58,1.85,0.09,2.4,0.02,1.1243243243243244,0.7381677600749765,0.8666666666666667,0.4978123480797278,24.12,1.37,24.87,0.0,17.76,0.0,0.9698431845597105,0.110172899075191,1.3581081081081081,0.15427927927927926
50000US1221,Florida,21,56.62,0.43,54.68,0.03,61.12,0.01,1.0354791514264814,0.016864100706996534,0.9263743455497382,0.014373813979521605,15.81,1.07,15.34,0.09,12.29,0.02,1.030638852672751,0.151603327560745,1.2864117168429618,0.17831263402578199,0.09,0.06,0.19,0.02,0.66,0.01,0.47368421052631576,0.7394957983193277,0.13636363636363635,0.1859931113662457,2.36,0.36,2.67,0.03,5.37,0.01,0.8838951310861423,0.2895622895622896,0.43947858472998136,0.13571547467125342,0.04,0.04,0.05,0.01,0.17,0.0,0.7999999999999999,1.9999999999999996,0.23529411764705882,0.4705882352941176,0.27,0.12,0.34,0.04,0.23,0.01,0.7941176470588235,0.9052631578947368,1.173913043478261,1.1477272727272727,1.39,0.34,1.85,0.09,2.4,0.02,0.7513513513513512,0.44171743205248365,0.5791666666666666,0.2930064587818599,23.41,1.1,24.87,0.0,17.76,0.0,0.9412947326095698,0.08845999195818255,1.3181306306306306,0.12387387387387389
50000US1222,Florida,22,58.33,1.0,54.68,0.03,61.12,0.01,1.0667520117044622,0.03774699601307936,0.9543520942408377,0.03303480196226937,15.47,1.31,15.34,0.09,12.29,0.02,1.0084745762711864,0.1826350626308129,1.258746948738812,0.2172788404945059,0.17,0.1,0.19,0.02,0.66,0.01,0.8947368421052632,1.2549019607843137,0.25757575757575757,0.3109070034443169,3.25,0.47,2.67,0.03,5.37,0.01,1.2172284644194757,0.3794612794612794,0.6052141527001862,0.17730122621095268,0.01,0.02,0.05,0.01,0.17,0.0,0.19999999999999998,0.9166666666666665,0.058823529411764705,0.2352941176470588,0.72,0.27,0.34,0.04,0.23,0.01,2.117647058823529,2.1157894736842104,3.1304347826086953,2.6250000000000004,1.65,0.4,1.85,0.09,2.4,0.02,0.8918918918918918,0.5204428303655108,0.6875,0.34481561219529133,20.4,1.42,24.87,0.0,17.76,0.0,0.8202653799758745,0.1141938078005629,1.1486486486486485,0.1599099099099099
50000US1223,Florida,23,43.28,1.1,54.68,0.03,61.12,0.01,0.7915142648134602,0.041102624952694934,0.7081151832460734,0.036226478451177886,12.39,1.34,15.34,0.09,12.29,0.02,0.8076923076923077,0.1841904741667818,1.0081366965012206,0.22134521333892115,0.27,0.1,0.19,0.02,0.66,0.01,1.4210526315789473,1.3669467787114848,0.4090909090909091,0.3154994259471871,4.44,0.52,2.67,0.03,5.37,0.01,1.662921348314607,0.42693602693602695,0.8268156424581006,0.1967485990123731,0.06,0.05,0.05,0.01,0.17,0.0,1.2,2.583333333333333,0.3529411764705882,0.588235294117647,0.58,0.4,0.34,0.04,0.23,0.01,1.7058823529411762,2.7929824561403507,2.5217391304347823,3.704545454545455,1.87,0.37,1.85,0.09,2.4,0.02,1.010810810810811,0.49953139643861294,0.7791666666666668,0.32134175984443364,37.11,1.38,24.87,0.0,17.76,0.0,1.4921592279855247,0.11097708082026536,2.0895270270270268,0.15540540540540537
50000US1224,Florida,24,11.23,0.76,54.68,0.03,61.12,0.01,0.20537673738112655,0.028023464987057267,0.1837369109947644,0.024929233949726022,46.84,0.54,15.34,0.09,12.29,0.02,3.053455019556715,0.10623715776165232,3.811228641171685,0.10028091208041118,0.29,0.14,0.19,0.02,0.66,0.01,1.526315789473684,1.8151260504201678,0.43939393939393934,0.43765786452353617,1.14,0.32,2.67,0.03,5.37,0.01,0.42696629213483145,0.24932659932659934,0.21229050279329606,0.11997170282416914,0.02,0.03,0.05,0.01,0.17,0.0,0.39999999999999997,1.4166666666666663,0.11764705882352941,0.3529411764705882,0.54,0.27,0.34,0.04,0.23,0.01,1.588235294117647,1.989473684210526,2.347826086956522,2.556818181818182,0.6,0.21,1.85,0.09,2.4,0.02,0.3243243243243243,0.25919634489222115,0.25,0.1791791096603931,39.34,1.9,24.87,0.0,17.76,0.0,1.5818254925613189,0.15279453156413347,2.21509009009009,0.21396396396396392
50000US1225,Florida,25,18.88,0.96,54.68,0.03,61.12,0.01,0.34528163862472566,0.035492272905980345,0.3089005235602094,0.031514693423318106,3.37,0.59,15.34,0.09,12.29,0.02,0.2196870925684485,0.07950362823114436,0.27420667209113103,0.09690572993113915,0.16,0.08,0.19,0.02,0.66,0.01,0.8421052631578947,1.0308123249299719,0.24242424242424243,0.24982778415614235,1.0,0.28,2.67,0.03,5.37,0.01,0.37453183520599254,0.2181818181818182,0.186219739292365,0.10497697386672587,0.04,0.05,0.05,0.01,0.17,0.0,0.7999999999999999,2.4166666666666665,0.23529411764705882,0.588235294117647,0.16,0.14,0.34,0.04,0.23,0.01,0.47058823529411764,0.9473684210526316,0.6956521739130435,1.2803030303030305,0.3,0.16,1.85,0.09,2.4,0.02,0.16216216216216214,0.18919868791002814,0.125,0.13542607125494827,76.08,0.83,24.87,0.0,17.76,0.0,3.0591073582629673,0.0667470848411741,4.283783783783783,0.09346846846846846
50000US1226,Florida,26,17.11,0.72,54.68,0.03,61.12,0.01,0.3129114850036576,0.026678403954110193,0.2799410994764398,0.02365181382013855,10.24,0.97,15.34,0.09,12.29,0.02,0.6675358539765319,0.1343042614451303,0.8331977217249797,0.16056412812980617,0.02,0.02,0.19,0.02,0.66,0.01,0.10526315789473684,0.2352941176470588,0.030303030303030304,0.06153846153846154,1.66,0.32,2.67,0.03,5.37,0.01,0.6217228464419475,0.2537037037037037,0.30912476722532584,0.12033235310436664,0.0,0.0,0.05,0.01,0.17,0.0,0.0,0.0,0.0,0.0,0.36,0.17,0.34,0.04,0.23,0.01,1.0588235294117645,1.2666666666666666,1.5652173913043477,1.6174242424242424,0.67,0.16,1.85,0.09,2.4,0.02,0.3621621621621622,0.2087043111527648,0.2791666666666667,0.13799569414542678,69.95,1.68,24.87,0.0,17.76,0.0,2.8126256533976677,0.13510253317249696,3.9386261261261257,0.18918918918918917
50000US1227,Florida,27,21.13,0.72,54.68,0.03,61.12,0.01,0.3864301389904901,0.026759075508005863,0.3457133507853403,0.023673336154258172,3.76,0.63,15.34,0.09,12.29,0.02,0.24511082138200782,0.08501726464307342,0.305939788445891,0.10351838573869682,0.04,0.05,0.19,0.02,0.66,0.01,0.21052631578947367,0.57703081232493,0.06060606060606061,0.1533869115958668,2.17,0.41,2.67,0.03,5.37,0.01,0.8127340823970037,0.3254208754208754,0.404096834264432,0.15420573711368804,0.06,0.08,0.05,0.01,0.17,0.0,1.2,3.833333333333332,0.3529411764705882,0.9411764705882352,0.5,0.22,0.34,0.04,0.23,0.01,1.4705882352941175,1.663157894736842,2.1739130434782608,2.106060606060606,0.85,0.24,1.85,0.09,2.4,0.02,0.45945945945945943,0.3048851921274601,0.3541666666666667,0.20591707757483158,71.49,1.29,24.87,0.0,17.76,0.0,2.8745476477683956,0.1037394451145959,4.025337837837837,0.14527027027027026
