geoid,state,district,foreign_born,foreign_born_moe,state_foreign_born,state_foreign_born_moe,country_foreign_born,country_foreign_born_moe,ratio_state_foreign_born,ratio_state_foreign_born_moe,ratio_country_foreign_born,ratio_country_foreign_born_moe,europe,europe_moe,state_europe,state_europe_moe,country_europe,country_europe_moe,ratio_state_europe,ratio_state_europe_moe,ratio_country_europe,ratio_country_europe_moe,asia,asia_moe,state_asia,state_asia_moe,country_asia,country_asia_moe,ratio_state_asia,ratio_state_asia_moe,ratio_country_asia,ratio_country_asia_moe,africa,africa_moe,state_africa,state_africa_moe,country_africa,country_africa_moe,ratio_state_africa,ratio_state_africa_moe,ratio_country_africa,ratio_country_africa_moe,oceania,oceania_moe,state_oceania,state_oceania_moe,country_oceania,country_oceania_moe,ratio_state_oceania,ratio_state_oceania_moe,ratio_country_oceania,ratio_country_oceania_moe,latin_america,latin_america_moe,state_latin_america,state_latin_america_moe,country_latin_america,country_latin_america_moe,ratio_state_latin_america,ratio_state_latin_america_moe,ratio_country_latin_america,ratio_country_latin_america_moe,north_america,north_america_moe,state_north_america,state_north_america_moe,country_north_america,country_north_america_moe,ratio_state_north_america,ratio_state_north_america_moe,ratio_country_north_america,ratio_country_north_america_moe
50000US3612,New York,12,26.19,1.58,22.97,0.18,13.54,0.04,1.1401828471919897,0.1554499387306585,1.9342688330871494,0.24481317842142586,29.77,1.63,15.69,0.27,10.94,0.08,1.8973868706182282,0.2731585773772954,2.721206581352834,0.3378053630933878,36.54,2.3,29.05,0.22,30.78,0.08,1.2578313253012048,0.177409341259348,1.1871345029239766,0.1556196841467508,4.01,1.78,4.54,0.28,4.9,0.08,0.8832599118942731,0.8964993279177138,0.8183673469387754,0.7534536486193737,0.24,0.33,0.33,0.1,0.26,0.02,0.7272727272727272,2.6875631951466126,0.923076923076923,2.696428571428571,28.35,4.2,50.42,0.44,52.78,0.16,0.5622768742562475,0.17642762964407152,0.5371352785145889,0.16240928501059052,0.0,0.0,0.24,0.06,0.09,0.01,0.0,0.0,0.0,0.0
50000US0611,California,11,26.02,1.02,27.2,0.12,13.54,0.04,0.9566176470588236,0.08344236803917032,1.9217134416543575,0.16202040037091583,9.42,0.59,6.45,0.06,11.33,0.03,1.4604651162790696,0.21013536415626372,0.8314210061782877,0.10855197557023558,39.6,0.84,37.87,0.1,30.07,0.03,1.0456825983628202,0.04988512522845782,1.3169271699368141,0.05849741872409323,2.62,0.43,1.69,0.04,4.56,0.04,1.5502958579881658,0.5825888947276231,0.574561403508772,0.19869180454020777,0.17,0.1,0.08,0.01,0.26,0.01,2.125,3.0793650793650795,0.6538461538461539,0.8207407407407408,47.03,0.97,53.23,0.1,53.45,0.09,0.8835243283862484,0.03976540176900526,0.8798877455565949,0.039258853949939485,0.05,0.03,0.04,0.01,0.09,0.0,1.25,2.2666666666666666,0.5555555555555556,0.6666666666666666
50000US1210,Florida,10,25.89,1.41,20.55,0.17,13.54,0.04,1.2598540145985402,0.15808139556912865,1.912112259970458,0.21957126493208964,6.38,0.64,9.71,0.14,11.33,0.03,0.6570545829042224,0.15080120299794725,0.5631067961165048,0.11595724791225227,15.55,0.88,10.64,0.09,30.07,0.03,1.461466165413534,0.1901511905760966,0.5171267043565015,0.0595620014952378,3.07,0.48,1.7,0.07,4.56,0.04,1.8058823529411765,0.7146372742712558,0.6732456140350878,0.22235475182762598,0.13,0.14,0.08,0.02,0.26,0.01,1.625,4.6000000000000005,0.5,1.117037037037037,74.91,1.61,77.76,0.16,53.45,0.09,0.9633487654320987,0.04537405533563369,1.4014967259120672,0.06496312919371469,0.11,0.06,0.15,0.02,0.09,0.0,0.7333333333333334,1.0135746606334843,1.2222222222222223,1.3333333333333333
50000US0407,Arizona,7,25.6,1.23,13.49,0.26,13.54,0.04,1.8977020014825798,0.2556031058888202,1.8906942392909898,0.19285659739267988,1.81,0.22,9.22,0.25,11.33,0.03,0.19631236442516267,0.05841129471816768,0.15975286849073259,0.03968122896672068,8.19,0.6,19.22,0.34,30.07,0.03,0.42611862643080123,0.07753522408235415,0.2723644828732956,0.04045038509009028,3.67,0.45,2.9,0.2,4.56,0.04,1.2655172413793103,0.48721624850657097,0.8048245614035088,0.21150442477876108,0.3,0.13,0.24,0.07,0.26,0.01,1.25,1.9810246679316887,1.1538461538461537,1.0903703703703704,85.89,0.67,68.07,0.46,53.45,0.09,1.2617893345085942,0.03674100777946529,1.6069223573433113,0.030481770694779618,0.03,0.03,0.03,0.02,0.09,0.0,1.0,6.0,0.3333333333333333,0.6666666666666666
50000US4822,Texas,22,25.33,1.06,16.98,0.15,13.54,0.04,1.4917550058892814,0.15122066445853402,1.8707533234859675,0.16762777505045545,4.98,0.59,4.23,0.08,11.33,0.03,1.177304964539007,0.32360718978000164,0.4395410414827891,0.1064766920104699,52.12,1.59,20.39,0.11,30.07,0.03,2.556154977930358,0.18354404194929522,1.7332889923511805,0.10921185927069556,6.15,0.81,4.29,0.11,4.56,0.04,1.4335664335664335,0.4514354066985647,1.348684210526316,0.37895344363216626,0.32,0.27,0.31,0.04,0.26,0.01,1.032258064516129,2.0423280423280428,1.2307692307692308,2.1748148148148148,36.25,1.37,70.81,0.21,53.45,0.09,0.5119333427481993,0.041731930438140157,0.6782039289055192,0.05354695644333232,0.08,0.07,0.04,0.01,0.09,0.0,2.0,4.800000000000001,0.888888888888889,1.5555555555555556
50000US1709,Illinois,9,25.32,1.28,13.93,0.18,13.54,0.04,1.817659727207466,0.23078925326976357,1.8700147710487447,0.20012000218185785,28.51,2.54,20.73,0.64,10.94,0.08,1.3753014954172698,0.33029001687073584,2.6060329067641685,0.5024917026802098,43.96,2.88,29.99,0.44,30.78,0.08,1.4658219406468824,0.23512641423299316,1.428200129954516,0.19455985948942475,7.24,1.53,3.46,0.39,4.9,0.08,2.092485549132948,1.3735606413130843,1.4775510204081632,0.6729157293072704,0.2,0.18,0.28,0.11,0.26,0.02,0.7142857142857143,2.1840120663650073,0.7692307692307693,1.5119047619047616,20.1,2.39,45.56,0.67,52.78,0.16,0.4411764705882353,0.11791787331996732,0.3808260704812429,0.09287437267177247,0.09,0.14,0.08,0.05,0.09,0.01,1.125,8.051282051282053,1.0,3.375
50000US1307,Georgia,7,25.25,1.09,10.07,0.21,13.54,0.04,2.5074478649453824,0.321205041791304,1.8648449039881834,0.17202421862215678,8.68,0.69,9.05,0.25,11.33,0.03,0.9591160220994474,0.20563294232649068,0.766107678729038,0.12585846940047363,38.03,0.51,28.93,0.19,30.07,0.03,1.314552367784307,0.05252663133665222,1.2647156634519454,0.036444430681571854,7.97,0.83,9.05,0.33,4.56,0.04,0.8806629834254143,0.2479802820758592,1.7478070175438598,0.3947287418237783,0.53,0.23,0.72,0.11,0.26,0.01,0.7361111111111112,0.8844558562117322,2.0384615384615383,1.9288888888888889,45.15,1.16,52.64,0.47,53.45,0.09,0.8577127659574467,0.05939398257229174,0.8447146866230121,0.046249871888859456,0.09,0.07,0.09,0.03,0.09,0.0,1.0,2.5,1.0,1.5555555555555556
50000US0616,California,16,25.08,1.19,27.2,0.12,13.54,0.04,0.9220588235294117,0.0956376746087186,1.8522895125553913,0.18672121311296566,3.17,0.36,6.45,0.06,11.33,0.03,0.4914728682170542,0.12078203990970915,0.2797881729920565,0.065030225601396,20.15,0.75,37.87,0.1,30.07,0.03,0.5320834433588593,0.04241953762948035,0.6701030927835051,0.05122074222188799,0.31,0.12,1.69,0.04,4.56,0.04,0.1834319526627219,0.15077947101068487,0.06798245614035088,0.05382839553674489,0.04,0.04,0.08,0.01,0.26,0.01,0.5,1.142857142857143,0.15384615384615385,0.32,76.2,0.82,53.23,0.1,53.45,0.09,1.4315235769303025,0.036188456019043254,1.4256314312441534,0.03548398568739537,0.02,0.01,0.04,0.01,0.09,0.0,0.5,0.8,0.22222222222222224,0.22222222222222224
50000US1710,Illinois,10,24.53,1.11,13.93,0.18,13.54,0.04,1.7609475951184494,0.20491153920494815,1.8116691285081243,0.17466426662302953,21.86,0.88,20.76,0.27,11.33,0.03,1.0529865125240847,0.11218721912292903,1.9293909973521624,0.1655583946154805,33.02,0.81,29.1,0.15,30.07,0.03,1.1347079037800687,0.0673699127585138,1.0981044230129697,0.056065445408337064,1.5,0.26,3.48,0.14,4.56,0.04,0.4310344827586207,0.18440467132034274,0.32894736842105265,0.11981531358214699,0.09,0.06,0.29,0.04,0.26,0.01,0.3103448275862069,0.5090909090909091,0.34615384615384615,0.4888888888888889,43.43,0.93,46.45,0.23,53.45,0.09,0.9349838536060279,0.04930352470228262,0.8125350795135641,0.037535304070041936,0.01,0.01,0.06,0.02,0.09,0.0,0.16666666666666669,0.5,0.11111111111111112,0.22222222222222224
50000US0641,California,41,24.52,1.11,27.2,0.12,13.54,0.04,0.9014705882352941,0.0895735427376398,1.8109305760709011,0.1746599029073256,2.59,0.29,6.45,0.06,11.33,0.03,0.4015503875968992,0.09740161398498517,0.2285966460723742,0.05240246790477378,15.29,0.79,37.87,0.1,30.07,0.03,0.40374966992342226,0.043854278167434146,0.5084802128367143,0.05355871020256491,1.53,0.41,1.69,0.04,4.56,0.04,0.9053254437869823,0.5283587318269399,0.33552631578947373,0.18572527895344362,0.22,0.23,0.08,0.01,0.26,0.01,2.75,6.5396825396825395,0.8461538461538461,1.837037037037037,80.18,0.67,53.23,0.1,53.45,0.09,1.5062934435468722,0.030833448829682295,1.5000935453695043,0.03012200940993829,0.01,0.02,0.04,0.01,0.09,0.0,0.25,1.2000000000000002,0.11111111111111112,0.4444444444444445
50000US0648,California,48,24.51,1.15,27.2,0.12,13.54,0.04,0.9011029411764707,0.09251153244764712,1.8101920236336781,0.1805640102547319,9.24,0.6,6.45,0.06,11.33,0.03,1.4325581395348836,0.2127171631942191,0.8155339805825242,0.11023307989530101,53.08,0.57,37.87,0.1,30.07,0.03,1.4016371798257197,0.03750560707005775,1.7652144995011638,0.041433791489531115,2.52,0.42,1.69,0.04,4.56,0.04,1.4911242603550297,0.5679453494482396,0.5526315789473685,0.19392073874567142,0.07,0.05,0.08,0.01,0.26,0.01,0.8750000000000001,1.492063492063492,0.2692307692307693,0.4059259259259259,34.31,1.15,53.23,0.1,53.45,0.09,0.6445613375915837,0.04563067518089164,0.6419083255378859,0.04519270995805796,0.08,0.07,0.04,0.01,0.09,0.0,2.0,4.800000000000001,0.888888888888889,1.5555555555555556
50000US2408,Maryland,8,24.27,1.09,15.32,0.29,13.54,0.04,1.5842036553524803,0.20234653477584658,1.792466765140325,0.17159657448317245,10.61,1.11,9.33,0.6,10.94,0.08,1.1371918542336548,0.3858002581645401,0.9698354661791591,0.21712072140725222,32.81,2.43,32.85,0.67,30.78,0.08,0.9987823439878235,0.1887655357468654,1.0659519168291098,0.16343685151604068,15.92,2.5,17.3,0.96,4.9,0.08,0.9202312138728324,0.3923552226040023,3.2489795918367346,1.1267976470196135,0.07,0.09,0.43,0.15,0.26,0.02,0.16279069767441862,0.6059113300492611,0.2692307692307693,0.738095238095238,40.3,2.88,40.29,0.87,52.78,0.16,1.0002482005460411,0.18624797168269352,0.7635467980295566,0.11376260238529393,0.08,0.11,0.12,0.08,0.09,0.01,0.6666666666666667,4.8999999999999995,0.888888888888889,2.675
50000US2505,Massachusetts,5,24.12,1.05,16.5,0.26,13.54,0.04,1.461818181818182,0.17338520051259745,1.7813884785819796,0.16562264768450338,20.02,1.53,20.49,0.71,10.94,0.08,0.9770619814543681,0.21731451628288534,1.829981718464351,0.30648778547626454,37.31,1.91,30.32,0.52,30.78,0.08,1.2305408970976255,0.16824746037134722,1.2121507472384665,0.13040842219036902,8.31,1.64,9.32,0.59,4.9,0.08,0.8916309012875536,0.4666904777591681,1.6959183673469387,0.7249579229782197,0.43,0.63,0.38,0.19,0.26,0.02,1.131578947368421,5.9298245614035086,1.6538461538461537,5.1309523809523805,33.89,3.38,39.5,1.0,52.78,0.16,0.8579746835443038,0.2147186147186147,0.6420992800303145,0.13197301592976826,0.01,0.02,0.06,0.03,0.09,0.01,0.16666666666666669,1.111111111111111,0.11111111111111112,0.475
50000US3617,New York,17,24.07,1.0,22.97,0.18,13.54,0.04,1.0478885502829778,0.10349960243636852,1.7776957163958642,0.15821524027709594,16.32,1.6,15.69,0.27,10.94,0.08,1.0401529636711282,0.23982134324137194,1.4917733089579526,0.31433890498775047,19.34,1.24,29.05,0.22,30.78,0.08,0.6657487091222031,0.09545915579482282,0.6283300844704354,0.08383853950065547,2.66,0.69,4.54,0.28,4.9,0.08,0.5859030837004405,0.3776712835797635,0.5428571428571428,0.29943841757069767,0.0,0.0,0.33,0.1,0.26,0.02,0.0,0.0,0.0,0.0,61.47,3.26,50.42,0.44,52.78,0.16,1.219159063863546,0.15060369409265867,1.1646456991284577,0.1305939743464378,0.57,0.46,0.24,0.06,0.09,0.01,2.375,5.355555555555556,6.333333333333333,11.774999999999999
50000US0653,California,53,23.76,1.55,27.2,0.12,13.54,0.04,0.873529411764706,0.12168056904221752,1.75480059084195,0.23932144220804014,7.32,0.58,6.45,0.06,11.33,0.03,1.1348837209302325,0.20097646812776296,0.646072374227714,0.10580518509285802,43.31,1.14,37.87,0.1,30.07,0.03,1.1436493266437815,0.06624629940349072,1.440305952776854,0.07869706393689918,3.16,0.51,1.69,0.04,4.56,0.04,1.8698224852071008,0.6924505167279734,0.6929824561403509,0.2358599461331281,0.1,0.06,0.08,0.01,0.26,0.01,1.25,1.8412698412698412,0.38461538461538464,0.4918518518518518,45.7,1.2,53.23,0.1,53.45,0.09,0.858538418185234,0.04831329626085821,0.8550046772684752,0.047781255057939835,0.02,0.02,0.04,0.01,0.09,0.0,0.5,1.3333333333333333,0.22222222222222224,0.4444444444444445
50000US4824,Texas,24,23.63,1.17,16.98,0.15,13.54,0.04,1.3916372202591283,0.16240909142938603,1.7451994091580503,0.1831342388043419,4.41,0.41,4.23,0.08,11.33,0.03,1.0425531914893615,0.23337153719285492,0.38923212709620475,0.07443599651003364,42.26,0.93,20.39,0.11,30.07,0.03,2.072584600294262,0.11358685717034683,1.4053874293315596,0.06465996611384157,8.03,0.72,4.29,0.11,4.56,0.04,1.8717948717948716,0.43193779904306223,1.7609649122807018,0.34671027318199305,0.54,0.26,0.31,0.04,0.26,0.01,1.741935483870968,2.1629629629629634,2.076923076923077,2.162962962962963,44.69,1.1,70.81,0.21,53.45,0.09,0.6311255472390904,0.03481280060757733,0.8361085126286248,0.04397579413505799,0.08,0.06,0.04,0.01,0.09,0.0,2.0,4.266666666666667,0.888888888888889,1.3333333333333333
50000US4816,Texas,16,23.53,1.02,16.98,0.15,13.54,0.04,1.3857479387514724,0.14463580900173048,1.73781388478582,0.16093383516063928,2.38,0.29,4.23,0.08,11.33,0.03,0.5626477541371158,0.1584547004724233,0.21006178287731686,0.052304312601271344,4.49,0.28,20.39,0.11,30.07,0.03,0.2202059833251594,0.02984124693317939,0.1493182573994014,0.018921172655728135,0.58,0.22,4.29,0.11,4.56,0.04,0.1351981351981352,0.10956937799043064,0.12719298245614036,0.09873028087726048,0.12,0.15,0.31,0.04,0.26,0.01,0.3870967741935484,1.0857142857142856,0.4615384615384615,1.191111111111111,92.35,0.42,70.81,0.21,53.45,0.09,1.3041943228357575,0.019598557003852404,1.72778297474275,0.021534222615998688,0.03,0.03,0.04,0.01,0.09,0.0,0.75,1.9999999999999998,0.3333333333333333,0.6666666666666666
50000US0626,California,26,23.49,0.96,27.2,0.12,13.54,0.04,0.8636029411764705,0.07820978349492097,1.7348596750369276,0.15205367370315823,5.97,0.38,6.45,0.06,11.33,0.03,0.9255813953488371,0.13506126363918278,0.526919682259488,0.06986943786613486,21.6,0.54,37.87,0.1,30.07,0.03,0.5703723263797201,0.03153110090885263,0.7183239108746259,0.037349536166617264,0.89,0.22,1.69,0.04,4.56,0.04,0.5266272189349113,0.2854440357330531,0.19517543859649125,0.09992304732589458,0.03,0.03,0.08,0.01,0.26,0.01,0.375,0.8571428571428571,0.11538461538461538,0.23999999999999996,71.1,1.04,53.23,0.1,53.45,0.09,1.3357129438286681,0.04409451197701551,1.3302151543498595,0.04339467360081633,0.02,0.02,0.04,0.01,0.09,0.0,0.5,1.3333333333333333,0.22222222222222224,0.4444444444444445
50000US0633,California,33,23.23,1.05,27.2,0.12,13.54,0.04,0.8540441176470589,0.08474321515773449,1.7156573116691287,0.16523427698685433,21.25,1.8,6.31,0.11,10.94,0.08,3.3676703645007926,0.6881469199075471,1.9424131627056673,0.3574949948695324,53.46,2.49,38.87,0.21,30.78,0.08,1.37535374324672,0.14298458439610262,1.736842105263158,0.17082294527560632,2.57,0.75,1.78,0.09,4.9,0.08,1.443820224719101,0.9912350093345569,0.5244897959183673,0.323334833108367,0.0,0.0,0.07,0.02,0.26,0.02,0.0,0.0,0.0,0.0,21.73,2.71,52.26,0.32,52.78,0.16,0.4158055874473785,0.10880843434498037,0.4117089806744979,0.10518753113217964,0.1,0.12,0.03,0.01,0.09,0.01,3.3333333333333335,11.5,1.1111111111111112,2.9499999999999993
50000US0652,California,52,22.87,1.19,27.2,0.12,13.54,0.04,0.8408088235294118,0.09492074889000866,1.689069423929099,0.18575683194239892,14.42,0.82,6.45,0.06,11.33,0.03,2.235658914728682,0.2958828238246684,1.2727272727272727,0.15148946778013214,62.56,0.81,37.87,0.1,30.07,0.03,1.6519672564034857,0.051502694775476296,2.08047888260725,0.05802562253650725,2.52,0.33,1.69,0.04,4.56,0.04,1.4911242603550297,0.4613767735155018,0.5526315789473685,0.1544440169295883,0.0,0.01,0.08,0.01,0.26,0.01,0.0,0.25396825396825395,0.0,0.07703703703703704,19.73,1.12,53.23,0.1,53.45,0.09,0.37065564531279355,0.04347434334634622,0.36913002806361084,0.043151542458132165,0.01,0.01,0.04,0.01,0.09,0.0,0.25,0.6666666666666666,0.11111111111111112,0.22222222222222224
50000US0606,California,6,22.81,1.1,27.2,0.12,13.54,0.04,0.8386029411764706,0.08828350897833222,1.6846381093057607,0.1724365897561774,13.92,0.82,6.45,0.06,11.33,0.03,2.1581395348837207,0.2944404779934085,1.2285966460723743,0.1512557646765549,41.62,0.89,37.87,0.1,30.07,0.03,1.0990229733298125,0.0528074607623635,1.3841037578982374,0.06195703624403342,2.46,0.44,1.69,0.04,4.56,0.04,1.455621301775148,0.5899456997722894,0.5394736842105263,0.20246248557137358,0.25,0.14,0.08,0.01,0.26,0.01,3.125,4.34920634920635,0.9615384615384615,1.1525925925925926,37.37,1.32,53.23,0.1,53.45,0.09,0.7020477174525643,0.05223406643604102,0.6991580916744621,0.05174660988519561,0.05,0.05,0.04,0.01,0.09,0.0,1.25,3.3333333333333335,0.5555555555555556,1.1111111111111112
50000US4815,Texas,15,22.54,1.23,16.98,0.15,13.54,0.04,1.3274440518256772,0.1683425373545905,1.6646971935007386,0.19152130038727977,0.89,0.18,4.23,0.08,11.33,0.03,0.21040189125295505,0.09309814664691246,0.07855251544571933,0.03219026548672566,3.92,0.36,20.39,0.11,30.07,0.03,0.19225110348209906,0.03738682830615288,0.13036248752909876,0.024204272487182092,0.15,0.08,4.29,0.11,4.56,0.04,0.03496503496503496,0.03911483253588517,0.03289473684210526,0.035667564447864564,0.03,0.03,0.31,0.04,0.26,0.01,0.0967741935483871,0.2222222222222222,0.11538461538461538,0.23999999999999996,94.98,0.28,70.81,0.21,53.45,0.09,1.341335969495834,0.015864581097931155,1.7769878391019645,0.016461371480863976,0.0,0.0,0.04,0.01,0.09,0.0,0.0,0.0,0.0,0.0
50000US3603,New York,3,22.49,1.2,22.97,0.18,13.54,0.04,0.9791031780583369,0.11983657718089004,1.6610044313146233,0.18706812851142746,19.06,0.72,16.57,0.12,11.33,0.03,1.1502715751357875,0.10357001717352546,1.6822594880847306,0.13600585815779634,52.26,0.91,28.31,0.12,30.07,0.03,1.8459908159660898,0.0799391895879638,1.7379447954772198,0.06399330239636188,1.87,0.34,4.19,0.1,4.56,0.04,0.44630071599045346,0.18369894164515194,0.41008771929824567,0.15632935744517124,0.02,0.02,0.31,0.03,0.26,0.01,0.06451612903225806,0.14285714285714285,0.07692307692307693,0.16,26.69,1.18,50.62,0.23,53.45,0.09,0.5272619517977085,0.05141434666045358,0.49934518241347053,0.045835155825150554,0.1,0.1,0.21,0.02,0.09,0.0,0.4761904761904762,1.0526315789473686,1.1111111111111112,2.2222222222222223
50000US0636,California,36,22.47,0.99,27.2,0.12,13.54,0.04,0.8261029411764705,0.08008481999000847,1.6595273264401773,0.15603992799869087,6.42,0.38,6.45,0.06,11.33,0.03,0.9953488372093023,0.13635937488731673,0.5666372462488968,0.07007977065935435,11.34,0.71,37.87,0.1,30.07,0.03,0.29944547134935307,0.03907841070410157,0.3771200532091786,0.047975678054952196,1.19,0.27,1.69,0.04,4.56,0.04,0.7041420118343196,0.353056577334034,0.2609649122807018,0.12300884955752216,0.1,0.08,0.08,0.01,0.26,0.01,1.25,2.3492063492063493,0.38461538461538464,0.645925925925926,80.67,1.03,53.23,0.1,53.45,0.09,1.5154987788840881,0.044394290735774035,1.5092609915809168,0.043623453495515975,0.02,0.02,0.04,0.01,0.09,0.0,0.5,1.3333333333333333,0.22222222222222224,0.4444444444444445
50000US3604,New York,4,22.42,1.3,22.97,0.18,13.54,0.04,0.9760557248585112,0.12849635653544386,1.6558345642540622,0.20180876015927562,14.92,0.68,16.57,0.12,11.33,0.03,0.9004224502112251,0.09512275519439958,1.3168578993821711,0.12700984669076407,20.82,0.88,28.31,0.12,30.07,0.03,0.7354291769692689,0.06840472613291773,0.6923844363152644,0.05991170134173262,2.06,0.36,4.19,0.1,4.56,0.04,0.4916467780429594,0.1954166452943959,0.45175438596491235,0.16583301269719122,0.04,0.03,0.31,0.03,0.26,0.01,0.12903225806451613,0.2205882352941176,0.15384615384615385,0.2429629629629629,62.07,1.2,50.62,0.23,53.45,0.09,1.2261951797708417,0.05855612359290748,1.1612722170252572,0.04881265474845692,0.3,0.12,0.21,0.02,0.09,0.0,1.4285714285714286,1.4279176201372998,3.3333333333333335,2.6666666666666665
50000US0904,Connecticut,4,22.38,0.96,14.37,0.37,13.54,0.04,1.55741127348643,0.21395425470052337,1.6528803545051698,0.1515693012600229,20.45,1.76,24.18,1.11,10.94,0.08,0.8457402812241521,0.22369486646705755,1.8692870201096892,0.34911244581256917,19.93,1.53,25.14,0.66,30.78,0.08,0.7927605409705648,0.16345569235446114,0.6474983755685509,0.10278171251485642,4.02,0.9,5.04,0.7,4.9,0.08,0.7976190476190476,0.5900865460267505,0.820408163265306,0.39424086387041934,0.2,0.24,0.43,0.31,0.26,0.02,0.4651162790697675,3.7207207207207222,0.7692307692307693,1.9761904761904758,55.2,2.86,45.24,1.36,52.78,0.16,1.220159151193634,0.1999780908525397,1.0458507010231148,0.11471632939450682,0.0,0.0,0.2,0.14,0.09,0.01,0.0,0.0,0.0,0.0
50000US1501,Hawaii,1,22.35,1.03,18.37,0.9,13.54,0.04,1.2166575939031028,0.23191123993715673,1.6506646971935008,0.16189603447335407,3.19,0.34,4.4,0.31,11.33,0.03,0.725,0.2579851431953031,0.2815533980582524,0.06150909884083261,83.98,0.77,78.91,0.59,30.07,0.03,1.0642504118616145,0.03543241402791965,2.7928167608912537,0.05678652162565085,0.58,0.16,0.67,0.13,4.56,0.04,0.8656716417910446,0.8453703703703702,0.12719298245614036,0.07241246633320508,0.0,0.0,0.0,0.0,0.26,0.01,,,0.0,0.0,3.61,0.32,6.2,0.41,53.45,0.09,0.582258064516129,0.1810257656400649,0.06753975678203929,0.012201291024267471,0.01,0.01,0.04,0.03,0.09,0.0,0.25,1.9999999999999998,0.11111111111111112,0.22222222222222224
50000US4832,Texas,32,22.27,1.32,16.98,0.15,13.54,0.04,1.3115429917550059,0.17866311201018112,1.6447562776957165,0.2046975399552719,4.98,0.45,4.23,0.08,11.33,0.03,1.177304964539007,0.25738965141307685,0.4395410414827891,0.08176336781752462,29.86,0.88,20.39,0.11,30.07,0.03,1.464443354585581,0.10212055611680376,0.9930162953109412,0.0605115659740501,10.66,1.11,4.29,0.11,4.56,0.04,2.484848484848485,0.6453349282296652,2.3377192982456143,0.5278953443632167,0.42,0.17,0.31,0.04,0.26,0.01,1.3548387096774193,1.470899470899471,1.6153846153846152,1.434074074074074,54.28,1.21,70.81,0.21,53.45,0.09,0.766558395706821,0.03872304254557028,1.0155285313376987,0.04869602460629976,0.05,0.04,0.04,0.01,0.09,0.0,1.25,2.8000000000000003,0.5555555555555556,0.888888888888889
50000US0609,California,9,22.27,1.05,27.2,0.12,13.54,0.04,0.81875,0.08443179041114555,1.6447562776957165,0.16481536027927782,3.81,0.37,6.45,0.06,11.33,0.03,0.5906976744186047,0.12572928611093082,0.33627537511032657,0.06709460301632805,38.42,0.88,37.87,0.1,30.07,0.03,1.014523369421706,0.051833070002382645,1.2776854007316263,0.0610795793869525,2.12,0.53,1.69,0.04,4.56,0.04,1.2544378698224854,0.6869854615519356,0.46491228070175444,0.24063101192766448,0.14,0.08,0.08,0.01,0.26,0.01,1.7500000000000002,2.4761904761904763,0.5384615384615385,0.6577777777777779,54.42,1.23,53.23,0.1,53.45,0.09,1.0223558143903815,0.05005599411228024,1.0181478016838166,0.04945321045118083,0.0,0.0,0.04,0.01,0.09,0.0,0.0,0.0,0.0,0.0
50000US0631,California,31,22.04,1.29,27.2,0.12,13.54,0.04,0.8102941176470588,0.10200458053898108,1.6277695716395864,0.20016582119674903,2.83,0.34,6.45,0.06,11.33,0.03,0.4387596899224806,0.11359915767003455,0.2497793468667255,0.06134083260625702,27.46,1.16,37.87,0.1,30.07,0.03,0.7251122260364405,0.06509214770324719,0.9132025274359827,0.07897554091775749,3.27,0.61,1.69,0.04,4.56,0.04,1.9349112426035504,0.8139428971798914,0.7171052631578948,0.28014621008080026,0.21,0.12,0.08,0.01,0.26,0.01,2.625,3.714285714285714,0.8076923076923076,0.9866666666666665,66.12,0.93,53.23,0.1,53.45,0.09,1.2421566785647193,0.03960997138831624,1.237043966323667,0.038964898387563784,0.02,0.02,0.04,0.01,0.09,0.0,0.5,1.3333333333333333,0.22222222222222224,0.4444444444444445
50000US1705,Illinois,5,22.04,1.02,13.93,0.18,13.54,0.04,1.5821966977745872,0.1873673088074222,1.6277695716395864,0.16028364152075492,40.61,1.06,20.76,0.27,11.33,0.03,1.9561657032755297,0.15302826819944176,3.584289496910856,0.2060965349619843,24.69,1.17,29.1,0.15,30.07,0.03,0.8484536082474227,0.0891616846020991,0.8210841370136349,0.07945684823336326,2.81,0.43,3.48,0.14,4.56,0.04,0.8074712643678161,0.31260131670360936,0.6162280701754387,0.19942285494420933,0.08,0.07,0.29,0.04,0.26,0.01,0.2758620689655173,0.5696969696969698,0.3076923076923077,0.5629629629629629,31.58,1.09,46.45,0.23,53.45,0.09,0.6798708288482238,0.053666344449277086,0.5908325537885875,0.042775609767025345,0.04,0.03,0.06,0.02,0.09,0.0,0.6666666666666667,1.625,0.4444444444444445,0.6666666666666666
50000US1306,Georgia,6,21.78,1.15,10.07,0.21,13.54,0.04,2.162859980139027,0.31874847080922797,1.6085672082717875,0.17937271586756123,11.82,0.91,9.05,0.25,11.33,0.03,1.3060773480662982,0.2734726295210166,1.0432480141218006,0.1661613486227097,42.3,0.93,28.93,0.19,30.07,0.03,1.462150017283097,0.08350228842139074,1.4067176587961423,0.06466262038212615,7.65,0.88,9.05,0.33,4.56,0.04,0.8453038674033149,0.2564626083214334,1.6776315789473686,0.41542901115813774,0.56,0.25,0.72,0.11,0.26,0.01,0.7777777777777779,0.954374876555402,2.153846153846154,2.0918518518518514,37.82,1.09,52.64,0.47,53.45,0.09,0.7184650455927052,0.0542474313892126,0.707577174929841,0.04316876395571359,0.08,0.06,0.09,0.03,0.09,0.0,0.888888888888889,2.1666666666666665,0.888888888888889,1.3333333333333333
